temperature,fanspeed,code
30,25,"sendir,1:1,1,33512,1,1,168,72,12,60,12,24,12,24,12,24,12,60,12,24,12,24,12,24,12,24,12,60,12,24,12,60,12,60,12,24,12,60,12,60,12,60,12,60,12,60,12,24,12,60,12,24,12,24,12,24,12,24,12,24,12,24,12,60,12,24,12,24,12,60,12,24,12,24,12,24,12,60,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,60,12,60,12,60,12,24,12,24,12,60,12,24,12,984,168,72,12,60,12,24,12,24,12,24,12,60,12,24,12,24,12,24,12,24,12,60,12,24,12,60,12,60,12,24,12,60,12,60,12,60,12,60,12,60,12,24,12,60,12,24,12,24,12,24,12,24,12,24,12,24,12,60,12,24,12,24,12,60,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,60,12,60,12,24,12,24,12,60,12,60,12,60,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,60,12,24,12,24,12,24,12,24,12,60,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,60,12,24,12,60,12,24,12,60,12,24,12,24,12,24,12,60,12,24,12,24,12,60,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,60,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,60,12,24,12,60,12,60,12,60,12,24,12,24,12,3300"
30,50,"sendir,1:1,1,33512,1,1,168,72,12,60,12,24,12,24,12,24,12,60,12,24,12,24,12,24,12,24,12,60,12,24,12,60,12,60,12,24,12,60,12,60,12,60,12,60,12,60,12,24,12,60,12,24,12,24,12,24,12,24,12,24,12,24,12,60,12,24,12,24,12,60,12,24,12,24,12,24,12,60,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,60,12,60,12,60,12,24,12,24,12,60,12,24,12,984,168,72,12,60,12,24,12,24,12,24,12,60,12,24,12,24,12,24,12,24,12,60,12,24,12,60,12,60,12,24,12,60,12,60,12,60,12,60,12,60,12,24,12,60,12,24,12,24,12,24,12,24,12,24,12,24,12,60,12,24,12,24,12,60,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,60,12,60,12,24,12,24,12,60,12,60,12,60,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,60,12,24,12,24,12,24,12,24,12,60,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,60,12,24,12,60,12,24,12,60,12,24,12,24,12,24,12,60,12,24,12,24,12,60,12,60,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,60,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,60,12,24,12,60,12,60,12,24,12,60,12,24,12,3300"
30,75,"sendir,1:1,1,33512,1,1,168,72,12,60,12,24,12,24,12,24,12,60,12,24,12,24,12,24,12,24,12,60,12,24,12,60,12,60,12,24,12,60,12,60,12,60,12,60,12,60,12,24,12,60,12,24,12,24,12,24,12,24,12,24,12,24,12,60,12,24,12,24,12,60,12,24,12,24,12,24,12,60,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,60,12,60,12,60,12,24,12,24,12,60,12,24,12,984,168,72,12,60,12,24,12,24,12,24,12,60,12,24,12,24,12,24,12,24,12,60,12,24,12,60,12,60,12,24,12,60,12,60,12,60,12,60,12,60,12,24,12,60,12,24,12,24,12,24,12,24,12,24,12,24,12,60,12,24,12,24,12,60,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,60,12,60,12,24,12,24,12,60,12,60,12,60,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,60,12,24,12,24,12,24,12,24,12,60,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,60,12,24,12,60,12,24,12,60,12,24,12,24,12,24,12,60,12,24,12,24,12,60,12,24,12,60,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,60,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,60,12,24,12,60,12,60,12,60,12,60,12,24,12,3300"
30,100,"sendir,1:1,1,33512,1,1,168,72,12,60,12,24,12,24,12,24,12,60,12,24,12,24,12,24,12,24,12,60,12,24,12,60,12,60,12,24,12,60,12,60,12,60,12,60,12,60,12,24,12,60,12,24,12,24,12,24,12,24,12,24,12,24,12,60,12,24,12,24,12,60,12,24,12,24,12,24,12,60,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,60,12,60,12,60,12,24,12,24,12,60,12,24,12,984,168,72,12,60,12,24,12,24,12,24,12,60,12,24,12,24,12,24,12,24,12,60,12,24,12,60,12,60,12,24,12,60,12,60,12,60,12,60,12,60,12,24,12,60,12,24,12,24,12,24,12,24,12,24,12,24,12,60,12,24,12,24,12,60,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,60,12,60,12,24,12,24,12,60,12,60,12,60,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,60,12,24,12,24,12,24,12,24,12,60,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,60,12,24,12,60,12,24,12,60,12,24,12,24,12,24,12,60,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,60,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,60,12,24,12,60,12,24,12,60,12,24,12,24,12,3300"
31,25,"sendir,1:1,1,33512,1,1,168,72,12,60,12,24,12,24,12,24,12,60,12,24,12,24,12,24,12,24,12,60,12,24,12,60,12,60,12,24,12,60,12,60,12,60,12,60,12,60,12,24,12,60,12,24,12,24,12,24,12,24,12,24,12,24,12,60,12,24,12,24,12,60,12,24,12,24,12,24,12,60,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,60,12,60,12,60,12,24,12,24,12,60,12,24,12,984,168,72,12,60,12,24,12,24,12,24,12,60,12,24,12,24,12,24,12,24,12,60,12,24,12,60,12,60,12,24,12,60,12,60,12,60,12,60,12,60,12,24,12,60,12,24,12,24,12,24,12,24,12,24,12,24,12,60,12,24,12,24,12,60,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,60,12,60,12,24,12,24,12,60,12,60,12,60,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,60,12,24,12,24,12,24,12,24,12,60,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,60,12,60,12,24,12,60,12,24,12,24,12,24,12,60,12,24,12,24,12,60,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,60,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,60,12,60,12,60,12,60,12,24,12,24,12,3300"
31,50,"sendir,1:1,1,33512,1,1,168,72,12,60,12,24,12,24,12,24,12,60,12,24,12,24,12,24,12,24,12,60,12,24,12,60,12,60,12,24,12,60,12,60,12,60,12,60,12,60,12,24,12,60,12,24,12,24,12,24,12,24,12,24,12,24,12,60,12,24,12,24,12,60,12,24,12,24,12,24,12,60,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,60,12,60,12,60,12,24,12,24,12,60,12,24,12,984,168,72,12,60,12,24,12,24,12,24,12,60,12,24,12,24,12,24,12,24,12,60,12,24,12,60,12,60,12,24,12,60,12,60,12,60,12,60,12,60,12,24,12,60,12,24,12,24,12,24,12,24,12,24,12,24,12,60,12,24,12,24,12,60,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,60,12,60,12,24,12,24,12,60,12,60,12,60,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,60,12,24,12,24,12,24,12,24,12,60,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,60,12,60,12,24,12,60,12,24,12,24,12,24,12,60,12,24,12,24,12,60,12,60,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,60,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,60,12,60,12,60,12,24,12,60,12,24,12,3300"
31,75,"sendir,1:1,1,33512,1,1,168,72,12,60,12,24,12,24,12,24,12,60,12,24,12,24,12,24,12,24,12,60,12,24,12,60,12,60,12,24,12,60,12,60,12,60,12,60,12,60,12,24,12,60,12,24,12,24,12,24,12,24,12,24,12,24,12,60,12,24,12,24,12,60,12,24,12,24,12,24,12,60,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,60,12,60,12,60,12,24,12,24,12,60,12,24,12,984,168,72,12,60,12,24,12,24,12,24,12,60,12,24,12,24,12,24,12,24,12,60,12,24,12,60,12,60,12,24,12,60,12,60,12,60,12,60,12,60,12,24,12,60,12,24,12,24,12,24,12,24,12,24,12,24,12,60,12,24,12,24,12,60,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,60,12,60,12,24,12,24,12,60,12,60,12,60,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,60,12,24,12,24,12,24,12,24,12,60,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,60,12,60,12,24,12,60,12,24,12,24,12,24,12,60,12,24,12,24,12,60,12,24,12,60,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,60,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,60,12,60,12,60,12,60,12,60,12,24,12,3300"
31,100,"sendir,1:1,1,33512,1,1,168,72,12,60,12,24,12,24,12,24,12,60,12,24,12,24,12,24,12,24,12,60,12,24,12,60,12,60,12,24,12,60,12,60,12,60,12,60,12,60,12,24,12,60,12,24,12,24,12,24,12,24,12,24,12,24,12,60,12,24,12,24,12,60,12,24,12,24,12,24,12,60,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,60,12,60,12,60,12,24,12,24,12,60,12,24,12,984,168,72,12,60,12,24,12,24,12,24,12,60,12,24,12,24,12,24,12,24,12,60,12,24,12,60,12,60,12,24,12,60,12,60,12,60,12,60,12,60,12,24,12,60,12,24,12,24,12,24,12,24,12,24,12,24,12,60,12,24,12,24,12,60,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,60,12,60,12,24,12,24,12,60,12,60,12,60,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,60,12,24,12,24,12,24,12,24,12,60,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,60,12,60,12,24,12,60,12,24,12,24,12,24,12,60,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,60,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,60,12,60,12,24,12,60,12,24,12,24,12,3300"
32,25,"sendir,1:1,1,33512,1,1,168,72,12,60,12,24,12,24,12,24,12,60,12,24,12,24,12,24,12,24,12,60,12,24,12,60,12,60,12,24,12,60,12,60,12,60,12,60,12,60,12,24,12,60,12,24,12,24,12,24,12,24,12,24,12,24,12,60,12,24,12,24,12,60,12,24,12,24,12,24,12,60,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,60,12,60,12,60,12,24,12,24,12,60,12,24,12,984,168,72,12,60,12,24,12,24,12,24,12,60,12,24,12,24,12,24,12,24,12,60,12,24,12,60,12,60,12,24,12,60,12,60,12,60,12,60,12,60,12,24,12,60,12,24,12,24,12,24,12,24,12,24,12,24,12,60,12,24,12,24,12,60,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,60,12,60,12,24,12,24,12,60,12,60,12,60,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,60,12,24,12,24,12,24,12,24,12,60,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,60,12,60,12,60,12,24,12,60,12,24,12,24,12,24,12,60,12,24,12,24,12,60,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,60,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,60,12,60,12,60,12,60,12,60,12,24,12,24,12,3300"
32,50,"sendir,1:1,1,33512,1,1,168,72,12,60,12,24,12,24,12,24,12,60,12,24,12,24,12,24,12,24,12,60,12,24,12,60,12,60,12,24,12,60,12,60,12,60,12,60,12,60,12,24,12,60,12,24,12,24,12,24,12,24,12,24,12,24,12,60,12,24,12,24,12,60,12,24,12,24,12,24,12,60,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,60,12,60,12,60,12,24,12,24,12,60,12,24,12,984,168,72,12,60,12,24,12,24,12,24,12,60,12,24,12,24,12,24,12,24,12,60,12,24,12,60,12,60,12,24,12,60,12,60,12,60,12,60,12,60,12,24,12,60,12,24,12,24,12,24,12,24,12,24,12,24,12,60,12,24,12,24,12,60,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,60,12,60,12,24,12,24,12,60,12,60,12,60,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,60,12,24,12,24,12,24,12,24,12,60,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,60,12,60,12,60,12,24,12,60,12,24,12,24,12,24,12,60,12,24,12,24,12,60,12,60,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,60,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,60,12,60,12,60,12,60,12,24,12,60,12,24,12,3300"
32,75,"sendir,1:1,1,33512,1,1,168,72,12,60,12,24,12,24,12,24,12,60,12,24,12,24,12,24,12,24,12,60,12,24,12,60,12,60,12,24,12,60,12,60,12,60,12,60,12,60,12,24,12,60,12,24,12,24,12,24,12,24,12,24,12,24,12,60,12,24,12,24,12,60,12,24,12,24,12,24,12,60,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,60,12,60,12,60,12,24,12,24,12,60,12,24,12,984,168,72,12,60,12,24,12,24,12,24,12,60,12,24,12,24,12,24,12,24,12,60,12,24,12,60,12,60,12,24,12,60,12,60,12,60,12,60,12,60,12,24,12,60,12,24,12,24,12,24,12,24,12,24,12,24,12,60,12,24,12,24,12,60,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,60,12,60,12,24,12,24,12,60,12,60,12,60,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,60,12,24,12,24,12,24,12,24,12,60,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,60,12,60,12,60,12,24,12,60,12,24,12,24,12,24,12,60,12,24,12,24,12,60,12,24,12,60,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,60,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,60,12,60,12,60,12,60,12,60,12,60,12,24,12,3300"
32,100,"sendir,1:1,1,33512,1,1,168,72,12,60,12,24,12,24,12,24,12,60,12,24,12,24,12,24,12,24,12,60,12,24,12,60,12,60,12,24,12,60,12,60,12,60,12,60,12,60,12,24,12,60,12,24,12,24,12,24,12,24,12,24,12,24,12,60,12,24,12,24,12,60,12,24,12,24,12,24,12,60,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,60,12,60,12,60,12,24,12,24,12,60,12,24,12,984,168,72,12,60,12,24,12,24,12,24,12,60,12,24,12,24,12,24,12,24,12,60,12,24,12,60,12,60,12,24,12,60,12,60,12,60,12,60,12,60,12,24,12,60,12,24,12,24,12,24,12,24,12,24,12,24,12,60,12,24,12,24,12,60,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,60,12,60,12,24,12,24,12,60,12,60,12,60,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,60,12,24,12,24,12,24,12,24,12,60,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,60,12,60,12,60,12,24,12,60,12,24,12,24,12,24,12,60,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,60,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,24,12,60,12,60,12,60,12,24,12,60,12,24,12,24,12,3300"
